Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property,ontology_type,cui_is_duplicate
N02CC04,rizatriptan,,,False,C0297635,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02CC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N02AA11,oxymorphone,,,False,C0030073,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A12BA05,potassium gluconate,,,False,C0301527,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A12BA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
S01AA03,neomycin,,,False,C0027603,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S01AA,5.0,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,ATC,True
S01BC,"Antiinflammatory agents, non-steroidal, ophthalmologic","Antiinflammatory agents, non-steroids",,False,C3653520,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04AB,"Ethers chemically close to antihistamines, anticholinergic",Ethers chemically close to antihistamines,,False,C3653436,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N04A,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
R03CC03,terbutaline,,,False,C0039542,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R03CC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
R06AX16,deptropine,,,False,C0057763,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G03CC03,methallenestril,,,False,C0066078,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125,http://purl.bioontology.org/ontology/ATC/G03CC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125,ATC,True
N06BX01,meclofenoxate,,,False,C0007710,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06BX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N05AN01,lithium,,,False,C0023870,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,http://purl.bioontology.org/ontology/ATC/N05AN,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,ATC,False
N01AX14,esketamine,,,False,C2825616,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
A10BH52,gemigliptin and rosuvastatin,,,False,C4759130,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A10BH,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
C09XA52,aliskiren and hydrochlorothiazide,,,False,C2241628,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C09XA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
J07AP10,"typhoid, combinations with paratyphi types",,,False,C3653217,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129,http://purl.bioontology.org/ontology/ATC/J07AP,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129,ATC,False
C09CA08,olmesartan medoxomil,,,False,C0386393,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C09CA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G04BX01,magnesium hydroxide,,,False,C0024476,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,http://purl.bioontology.org/ontology/ATC/G04BX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,ATC,True
D07AC05,fluocortolone,,,False,C0016301,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D07AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
B03BB51,"folic acid, combinations",,,False,C3652867,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B03BB,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
G03FA03,ethisterone and estrogen,,,False,C3652770,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03FA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
A07EA07,beclometasone,,,False,C0004905,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A07EA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,ATC,True
D07XC03,mometasone,,,False,C0360564,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D07XC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
S01JX,Other ophthalmological diagnostic agents in ATC,Other ophthalmological diagnostic agents,,False,C3653845,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/S01J,4.0,Y,http://purl.bioontology.org/ontology/STY/T130,ATC,False
L01AD,"Nitrosoureas, antineoplastic alkylating agents",Nitrosoureas,,False,C3540781,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01A,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
G03AA18,drospirenone and estetrol,,,False,C5432206,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03AA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N01BX03,phenol,,,False,C0070570,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01BX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
A10BD12,pioglitazone and sitagliptin,,,False,C3652723,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A10BD,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
P01BC,"Methanolquinolines, antimalarial",Methanolquinolines,,False,C3653414,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01B,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N03AF01,carbamazepine,,,False,C0006949,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N03AF,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A16AX06,miglustat,,,False,C1321596,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A16AX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N06BA09,atomoxetine,,,False,C0076823,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06BA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
L04AC02,basiliximab,,,False,C0676831,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L04AC,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
G02BB02,vaginal ring with progestogen,,,False,C4759125,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G02BB,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N05CD,Benzodiazepine derivative hypnotics and sedatives,Benzodiazepine derivatives,,False,C1874525,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N05C,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C02LA09,syrosingopine and diuretics,,,False,C3653066,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C02LA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
L03AB07,interferon beta-1a,,,False,C0254119,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L03AB,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
N06AX62,bupropion and dextromethorphan,,,False,C5704187,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N06AX,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
D01AE09,sulbentine,,,False,C2348593,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D01AE,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J05AX32,riamilovir,,,False,C2714695,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/J05AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,ATC,False
N06AX02,tryptophan,,,False,C0041249,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/N06AX,5.0,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J06BB07,vaccinia immunoglobulin,,,False,C0301513,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/J06BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
M09AB02,collagenase clostridium histolyticum,,,False,C0009053,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/M09AB,5.0,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
A10BH05,linagliptin,,,False,C2746078,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A10BH,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
M04AB,Preparations increasing uric acid excretion,,,False,C3653818,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/M04A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
L04AG15,divozilimab,,,False,C5446731,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L04AG,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
B05CA08,ethacridine lactate,,,False,C0014961,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
N05AA02,levomepromazine,,,False,C0025678,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
A07CA,Oral rehydration salt formulations,,,False,C3653405,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A07C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04BC08,piribedil,,,False,C0031979,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N04BC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D01AC15,fluconazole,,,False,C0016277,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D01AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
V04CD04,corticorelin,,,False,C0772289,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/V04CD,5.0,,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
V04CX12,xenon,,,False,C0043339,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,http://purl.bioontology.org/ontology/ATC/V04CX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T196,ATC,True
C01CE01,amrinone,,,False,C0002697,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C01CE,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
G03DC01,allylestrenol,,,False,C0002158,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G03DC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N06AA12,doxepin,,,False,C0013085,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
N06AF05,iproniazide,,,False,C0022059,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06AF,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
R03AC15,reproterol,,,False,C0073076,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03AC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
V07AD,"Blood tests, auxiliary products",,,False,C3653509,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V07A,4.0,Y,http://purl.bioontology.org/ontology/STY/T130,ATC,False
N01BA04,chloroprocaine,,,False,C0055443,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01BA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
C05CX03,Hippocastani semen,,,False,C0874047,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C05CX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
J06BB06,rubella immunoglobulin,,,False,C1827835,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/J06BB,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J05AF03,zalcitabine,,,False,C0012132,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/J05AF,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,ATC,False
